label,created_at,full_text,lang,user_name
DT,Sat Sep 28 20:11:09 +0000 2019,"Fresh from the oven! We're using #IoT to change the future of how buyers will shop and cook, eat and live. https://t.co/RFbIJMbJcs https://t.co/a093woVEmY",en,Cognizant
Irrelevant,Sat Sep 28 15:05:06 +0000 2019,"Here’s your call to action to create a GPS for future jobs, and successfully manage the transformative and disruptive impact of the new machine age.  @mbahl #FutureOfWork #Automation https://t.co/yyq122Pstg",en,Cognizant
Irrelevant,Sat Sep 28 14:30:36 +0000 2019,"RT @thinkers50: Proud to present @Malcolm_M_Frank, @PaulRoehrig &amp; @BenjaminPring who were nominated for Digital Thinking Award in partnersh…",en,Cognizant
Irrelevant,Sat Sep 28 11:00:08 +0000 2019,Proud to #BeCognizant — where #NationalInclusionWeek is a part of our workday! #inclusion https://t.co/dC7CfCbXua,en,Cognizant
AI/ML,Sat Sep 28 04:30:21 +0000 2019,"Data scientists, are you for #AI? Read our post to find out where you stand. #data https://t.co/7XwZ1jq5fk https://t.co/Fx84usRfZQ",en,Cognizant
DT,Sat Sep 28 00:00:23 +0000 2019,#IoT spending estimates have been revised: $1.​6T by 2025 — success requires pooling and sharing real-time data in a dynamic atmosphere. #blockchain Learn more. https://t.co/BhEYrraryg https://t.co/lqlFBP5qXD,en,Cognizant
DT,Fri Sep 27 23:10:23 +0000 2019,"We’ve mastered app modernization and have the best routes to your #cloud migration destination, says @forrester. Let us map your digital transformation journey. #agile https://t.co/1aqD5xOoUk https://t.co/3zcCGAazkg",en,Cognizant
DT,Fri Sep 27 20:10:21 +0000 2019,Renovate how you handle paper-based data with our intelligent OCR platform that combines process #automation and #machinelearning to capture data rapidly and accurately. #realestate https://t.co/JeulaNTB5f https://t.co/UJNi5edGPp,en,Cognizant
DT,Fri Sep 27 18:00:48 +0000 2019,Process #automation delivers more savings and efficiencies when financial institutions build bots right into their digital business strategy. #finance https://t.co/PhIG5xluXy https://t.co/iXi4kGFSHU,en,Cognizant
"AI/ML, DT",Fri Sep 27 17:33:12 +0000 2019,"⚡️Accelerate Your AI Journey⚡️ 
See how we're using #AI to model every aspect of a business. #MachineLearning #Banking #Healthcare

https://t.co/ptbQHRmDhN https://t.co/lsY9ZxhUD0",en,Cognizant
Irrelevant,Fri Sep 27 16:00:24 +0000 2019,"Obstacle: Processes become fragmented — Solution: Exhaustively review process variations, close gaps, and retain top SMEs. Read our guide today. #automation #security  https://t.co/hGBoODd11z https://t.co/9gfZPnCLxk",en,Cognizant
"AI/ML, DT",Fri Sep 27 15:02:07 +0000 2019,Evolutionary #AI augments and improves decision making in a very principled data-driven manner. Watch our video now. https://t.co/ESnVrOBjvK https://t.co/pcYNJXju9f,en,Cognizant
Irrelevant,Fri Sep 27 14:08:13 +0000 2019,We let innovation — power growth at Cognizant. Here's how. https://t.co/ksG5bcMfKe #AI #Automation #Interactive https://t.co/H07QN6liWL,en,Cognizant
"AI/ML, DT",Fri Sep 27 13:05:07 +0000 2019,"Innovate the #banking experience with #AI with a better customer journey.
https://t.co/KT5SB88jay https://t.co/TRxPE41kY2",en,Cognizant
"AI/ML, DT",Fri Sep 27 12:00:44 +0000 2019,"We're using an #AI-driven, human-centric approach to help drive meaningful customer engagements. #CX https://t.co/u4atxz67ms https://t.co/b6Hq4DAYMd",en,Cognizant
Irrelevant,Fri Sep 27 11:00:07 +0000 2019,Going for the win — our Cognizant Softvision team celebrating at the Companies Flag Football Challenge in Cluj-Napoca! #BeCognizant https://t.co/vjSnODkvpq,en,Cognizant
Irrelevant,Fri Sep 27 10:00:24 +0000 2019,How can your organization can make the most of the #PSD2 extension? Ramesh Ramani explains via Intelligent CIO. #finance https://t.co/J1KWWbTDig https://t.co/UA2c02nvmm,en,Cognizant
"AI/ML, DT",Fri Sep 27 06:31:02 +0000 2019,Grow your wealth management services by anticipating your clients’ needs with our #AI offerings. #finance https://t.co/Jkiyn1emaw https://t.co/8gtMW6akbz,en,Cognizant
DT,Fri Sep 27 02:05:45 +0000 2019,Value of Inventory Management #Automation [VIDEO] #IoT https://t.co/fjrj0nT9o0 https://t.co/lp24SCjWnc,en,Cognizant
Irrelevant,Fri Sep 27 01:33:22 +0000 2019,RT @Cognizant: Poll - Do you think one day machines will be more ethical than humans? https://t.co/mqbMhxRzvC,en,Cognizant
AI/ML,Fri Sep 27 00:30:24 +0000 2019,"Skip the Ph.D and long lead times—Evolutionary #AI automatically designs, constructs and tests models that help you solve tough challenges. Our video explains how. https://t.co/XQ7722Fljn https://t.co/XJGf4fTC21",en,Cognizant
AI/ML,Thu Sep 26 23:20:18 +0000 2019,The Cognizant Artificial Intelligence Practice is a recognized #AI services leader — get the insights you've been missing. https://t.co/8nuZ7VbZMV https://t.co/CWcgmP7NOD,en,Cognizant
Irrelevant,Thu Sep 26 22:17:36 +0000 2019,"RT @CognizantEvents: Shaun Dawson sits down with @bretgreenstein to get a quick take on #AISummit, what @Cognizant brought to the table wit…",en,Cognizant
DT,Thu Sep 26 20:05:43 +0000 2019,"By connecting F&amp;A systems and standardizing processes, we helped one #lifesciences client turn balancing the books into a business value generator with our #finance #BPaaS https://t.co/2mWPBMKvzu https://t.co/1xuTppTuCm",en,Cognizant
DT,Thu Sep 26 18:05:41 +0000 2019,"In legacy refrigeration systems, it takes hours for crews to hear of an issue, resulting in food waste and millions lost — our #IoT-powered early warning systems can help. https://t.co/Mi6bIMDlVB",en,Cognizant
Irrelevant,Thu Sep 26 18:02:55 +0000 2019,Poll - Do you think one day machines will be more ethical than humans? https://t.co/mqbMhxRzvC,en,Cognizant
Irrelevant,Thu Sep 26 16:00:21 +0000 2019,"Did you know #automation programs have outstanding potential, but what’s standing in your way? Download our guide to find out https://t.co/NcALTdLZOq",en,Cognizant
Irrelevant,Thu Sep 26 15:05:24 +0000 2019,Workforce learning models and technologies need to be redefined to prepare everyone for the #FutureOfWork @mbahl https://t.co/V8efEqQwlk https://t.co/QnE3Ug9d2y,en,Cognizant
DT,Thu Sep 26 14:05:22 +0000 2019,A food #manufacturing client creates appetizing product placements using the data and design tools our #digital platform delivers to mobile tablets. Get our ingredients. https://t.co/p5dak2NO8T https://t.co/T8tJ5qlqew,en,Cognizant
"AI/ML, DT",Thu Sep 26 13:10:14 +0000 2019,Unknown opportunities are hiding in your data. Learn how our Evolutionary #AI reveals them. https://t.co/2dTcq6Lqml https://t.co/WEe6buYTWv,en,Cognizant
Irrelevant,Thu Sep 26 11:00:09 +0000 2019,"We're celebrating teamwork, camaraderie and community at the #jpmorgancorporatechallenge in Frankfurt! #BeCognizant https://t.co/pdInOOmCJn",en,Cognizant
DT,Thu Sep 26 05:20:25 +0000 2019,"Moving from traditional #CRM to end-to-end #CX transformation requires a combination of enterprise cloud, industry expertise and customer empathy. #LeadingInDigital https://t.co/QaSe6fAZmq https://t.co/3mDOyS25jB",en,Cognizant
AI/ML,Thu Sep 26 02:10:25 +0000 2019,Beat the ‘state of the art’ design with #AI — watch now to learn more! https://t.co/7wATaG9obZ https://t.co/QLC15EOWw2,en,Cognizant
AI/ML,Thu Sep 26 01:27:20 +0000 2019,We’re proud to be named a Leader in @Forrester’s #AI Consultancies! #Innovation https://t.co/EJXuPZl5z2 https://t.co/UF3KEuSPUg,en,Cognizant
DT,Thu Sep 26 00:10:05 +0000 2019,"Our #digital F&amp;A platform balances the books while finding the insights in their data so you can help inform your organization’s business strategy. #automation 

https://t.co/HMWfLsURF2 https://t.co/bs4rnEEUy2",en,Cognizant
AI/ML,Wed Sep 25 21:00:16 +0000 2019,"The vast majority of jobs, in the future, will be enhanced through the collaboration of man and machine — and new jobs will be created off the back of #AI. @MikeMarkC  #FutureOfWork https://t.co/e2MOsMyfim",en,Cognizant
DT,Wed Sep 25 19:11:21 +0000 2019,Basing new products and services on #IoT means never missing any of the trillions of messages from billions of connected devices. Our edge computing and processing ensure our clients never lose touch. https://t.co/qfbikq5xZw https://t.co/sqEOc1HHsW,en,Cognizant
DT,Wed Sep 25 18:00:20 +0000 2019,"We designed a cross-channel interactive #CX for an energy #utility, increasing visits from mobile and tablet users 350%. https://t.co/PC8rQGA0OG https://t.co/XcLyDyNpgg",en,Cognizant
DT,Wed Sep 25 16:10:32 +0000 2019,"As you migrate to #hybridcloud, we help you decide whether your business will fly highest with single cloud or multi-cloud platforms. Our video explains. https://t.co/jSntbLggZq",en,Cognizant
DT,Wed Sep 25 15:00:12 +0000 2019,"Uncover new business models and power new revenue streams with the new capabilities, offerings and efficiencies delivered by our #interactive solutions and #insurance industry experts. https://t.co/YAhIFxqUZh https://t.co/p8UyoVW0pH",en,Cognizant
Irrelevant,Wed Sep 25 14:01:15 +0000 2019,"Your customers demand data-driven, personalized experiences. Deliver those—and increase sales, expand your markets and grow your customer base with our #customerserviceoffering. https://t.co/VQ2AAZQeYM https://t.co/wygA5DgQ1K",en,Cognizant
Irrelevant,Wed Sep 25 13:10:06 +0000 2019,"We’re committing to deliver value to all stakeholders, says our CEO Brian Humphries. https://t.co/9KGGL1J2FA https://t.co/gkw0TiFsqX",en,Cognizant
Irrelevant,Wed Sep 25 12:00:13 +0000 2019,"Cognizant becomes India’s largest MNC employer with 200,000 employees via @TOIBusiness https://t.co/x2vpX0dnJ3",en,Cognizant
Irrelevant,Wed Sep 25 11:00:10 +0000 2019,Check out our career opportunities across the globe. 🌎 #BeCognizant https://t.co/vRroEtYCnP https://t.co/fmTHLGRPQy,en,Cognizant
AI/ML,Wed Sep 25 10:10:47 +0000 2019,RT @CognizantNews: Cognizant recognized as an Artificial Intelligence services leader in new @Forrester Research report https://t.co/2gixOV…,en,Cognizant
Irrelevant,Wed Sep 25 05:54:49 +0000 2019,@CHANDANAPULAK Please write to talentattractteam@cognizant.com for getting your query clarified.,en,Cognizant
DT,Wed Sep 25 00:05:23 +0000 2019,#IoT spending estimates have been revised: $1.​6T by 2025 — success requires pooling and sharing real-time data in a dynamic atmosphere. #blockchain Learn more. https://t.co/eIHzyVj2Mf https://t.co/9bORNUmSFn,en,Cognizant
Irrelevant,Tue Sep 24 23:20:23 +0000 2019,We’ve won the @Microsoft 2019 MSUS Partner Award for Intelligent Cloud – Internet of Things https://t.co/NQAY8ssBp0 #IoT #MSInspire https://t.co/XCVfGhd0mH,en,Cognizant
DT,Tue Sep 24 20:00:25 +0000 2019,"A modern #data foundation is essential for #AI. Check out our blog post to learn how to start your journey, today. https://t.co/OYVtVuhDy0 https://t.co/Vs3hD8VzNx",en,Cognizant
DT,Tue Sep 24 18:00:30 +0000 2019,"Gain new #banking customers, eliminate old code and cut your data center costs with #DigitalInnovation that will take your growth to the #cloud and beyond. https://t.co/dYrrdbdy3C @SOFTVISION_USA https://t.co/qbGNC0tAEd",en,Cognizant
DT,Tue Sep 24 16:10:15 +0000 2019,Learn more about how Cognizant Softvision works with your team to deliver business results through digital experiences that users have been looking for. #OutcomeEngineering https://t.co/5ly7WHKDcX @SOFTVISION_USA https://t.co/0jeiTrBPRH,en,Cognizant
AI/ML,Tue Sep 24 15:10:16 +0000 2019,A post-Singularity future with super #AI based Terminators running amok is a mirage. Businesses full of machine learning software are a nailed-on cert. #FutureOfWork  https://t.co/NHHYPQ45ks https://t.co/YmLXTJ9X7U,en,Cognizant
AI/ML,Tue Sep 24 14:00:47 +0000 2019,"Fast-changing variables, from store layouts to traffic jams, can affect your #retail sales. Watch how Evolutionary #AI models options and predicts possible outcomes so you can make the best proactive response. https://t.co/eitWehop2G https://t.co/mtxRlNktq0",en,Cognizant
Irrelevant,Tue Sep 24 13:42:24 +0000 2019,"RT @LifeWorkPassion: Join us on Thursday, October 10th for the Tech Day of Pink as we mobilize the tech community worldwide in the fight to…",en,Cognizant
Irrelevant,Tue Sep 24 13:05:06 +0000 2019,"Get a preview of Andres Angelani’s, of Cognizant Sofvision, upcoming book, Transforming While Performing, via Joe Mckendrick in Forbes https://t.co/oEGXDrIHMG Cognizant Softvision #DigitalInnovation",en,Cognizant
Irrelevant,Tue Sep 24 12:01:52 +0000 2019,Here're the 3 key things that help customers navigate the shift to #digital. https://t.co/ff6imc7y8c #InfrastructureServices https://t.co/P8TbCqazqu,en,Cognizant
Irrelevant,Tue Sep 24 11:00:09 +0000 2019,Work spaces that bring you closer to nature. Can you guess where this is? #BeCognizant https://t.co/VvcloZoeWG,en,Cognizant
Irrelevant,Tue Sep 24 09:30:07 +0000 2019,"According to @forrester, 10 to 15 full-time employees are necessary to manage an #automation initiative for every 100 whose jobs are a target. #security https://t.co/RNqYxD9JTo https://t.co/G63Un22GAY",en,Cognizant
DT,Tue Sep 24 02:11:26 +0000 2019,4 key factors drive successful Industry 4.0 transformations. Cognizant’s Frank Antonysamy walks you through them in this video. #IoT https://t.co/wW3XTNZFAq https://t.co/7ePr446DUu,en,Cognizant
DT,Tue Sep 24 00:05:22 +0000 2019,Accelerators—pre-built elements of a modernized core—can take care of 80% of a #cloud migration. Learn how you can use ours to shorten your project timetable. #DevOps https://t.co/Hs71K1NFwX,en,Cognizant
Irrelevant,Mon Sep 23 23:32:09 +0000 2019,@deepikasat1 Please check https://t.co/WOnuNzu3Pv to explore career opportunities with us.,en,Cognizant
Irrelevant,Mon Sep 23 21:46:56 +0000 2019,RT @techguy: I'm a big fan of voice tech. It holds promise in healthcare. The #AI that powers this tech will be very important. Check out t…,en,Cognizant
Irrelevant,Mon Sep 23 21:05:08 +0000 2019,You can’t spend enough on cybersecurity; quadrupling your current number is a start. #FutureOfWork #automation https://t.co/PowVdEhN1k https://t.co/y8ycZsrcjf,en,Cognizant
AI/ML,Mon Sep 23 19:05:14 +0000 2019,5 foundations for tackling #cybersecurity challenges. #AI  https://t.co/P9XfwJb8et https://t.co/PkO0ddCQ0z,en,Cognizant
Irrelevant,Mon Sep 23 17:03:06 +0000 2019,We are committed to creating a greener and cleaner environment — for all. #BeCognizant https://t.co/avUtM9JIoH,en,Cognizant
DT,Mon Sep 23 16:17:07 +0000 2019,"For #banking to be nimble, quick and engaging, automate repetitive tasks with bots and free employees to focus on higher value work. #automation https://t.co/wKoNRw7IsU https://t.co/pMelxKP04T",en,Cognizant
Irrelevant,Mon Sep 23 15:05:26 +0000 2019,The West won the first three industrial revolutions but could lose the fourth one #FutureOfWork #industry40 #IoT https://t.co/yL8Hz2pihe https://t.co/gWIea9hyvt,en,Cognizant
DT,Mon Sep 23 14:07:57 +0000 2019,"Software #bots speed #healthcare claims submissions, handling 5K transactions per day with 100% accuracy. #RPA https://t.co/RnnX4Mroj8 https://t.co/kaLpk6bEQL",en,Cognizant
Irrelevant,Mon Sep 23 13:36:58 +0000 2019,Here are 7 capabilities that traditional companies can adopt to participate in the next billion-dollar growth market. @SOFTVISION_USA #DigitalInnovation https://t.co/nQHxPORZ4i https://t.co/uHziZ4WTqV,en,Cognizant
DT,Mon Sep 23 13:05:06 +0000 2019,"From #manufacturing small batches of specialized orders simultaneously to redefining PLM with real-time customer feedback, we deliver #IoT solutions that help you innovate on a whole new scale. Let’s talk today. https://t.co/xAP2SpywX7 https://t.co/nC17GPOBxu",en,Cognizant
"AI/ML, DT",Mon Sep 23 12:01:08 +0000 2019,Watch our video now to see how #AI improves business decision-making: https://t.co/HJrRKVmaLY https://t.co/SBs0ETygqy,en,Cognizant
Irrelevant,Mon Sep 23 11:00:08 +0000 2019,We're 're'-cycling and greening our future. #BeCognizant https://t.co/GZXd0I0wHp,en,Cognizant
DT,Mon Sep 23 08:35:22 +0000 2019,Banking and manufacturing orgs can deploy hybrid #cloud to deliver innovative new products and services which enhance the customer experience. #CX #LeadingInDigital https://t.co/NMRmJ0kaL1 https://t.co/gESoCGEta4,en,Cognizant
Irrelevant,Mon Sep 23 06:00:21 +0000 2019,#5G Profitable Lifecycle is a unique proposition for an integrated #digital services platform comprising a scalable cross-industry marketplace to configure digital products. Here's a look. #AI https://t.co/7Exlzv3lbh https://t.co/mK26gtcVZ9,en,Cognizant
Irrelevant,Sun Sep 22 22:35:21 +0000 2019,Value stream mapping enabled a leading bank to assess #cloud suitability of 1000 legacy apps in minutes vs. hours. #banking https://t.co/WIKfNloV54 https://t.co/03jfBlMYoo,en,Cognizant
Irrelevant,Sun Sep 22 19:35:10 +0000 2019,Uncover and qualify the data your organization uses so you understand the net bottom line for compliance with the California Consumer Protection Act. #privacy #CCPA https://t.co/f9L9gushud https://t.co/duBOY5ySVd,en,Cognizant
Irrelevant,Sun Sep 22 16:11:13 +0000 2019,Cognizant #GenZ learning—Gen Z consumers really want this one thing to work. https://t.co/KUisyof76R https://t.co/j2556zgpdd,en,Cognizant
AI/ML,Sun Sep 22 15:05:09 +0000 2019,Understand how your business can implement ethical and responsible #AI in 5 simple steps via @RTInsights https://t.co/EG70KDgOnw,en,Cognizant
DT,Sun Sep 22 14:06:02 +0000 2019,See how an industrial #manufacturer is driving value across their global factory operations using #IIoT. https://t.co/N3ezf1Qc7K https://t.co/Au0FGSQ42l,en,Cognizant
Irrelevant,Sun Sep 22 13:05:05 +0000 2019,Is #highereducation making the grade when it comes to preparing students for the #FutureOfWork? Our Center for the Future of Work research says no via @WSJ https://t.co/jRE2Fds5iF,en,Cognizant
Irrelevant,Sun Sep 22 11:15:23 +0000 2019,"Providing a great #CX requires a deep understanding of customer needs, journeys, preferences and emotional insights to improve the user experience. #LeadingInDigital https://t.co/lKfVnEPRjX https://t.co/WxRQFfxYqZ",en,Cognizant
Irrelevant,Sun Sep 22 08:10:24 +0000 2019,Ethnographic research reveals deeper insights — uncovering opportunities to exploit new business and tech initiatives which impact customer experience. #CX #LeadingInDigital https://t.co/iMNouYk1Lo https://t.co/IK31kg5HQb,en,Cognizant
Irrelevant,Sun Sep 22 04:00:11 +0000 2019,Outcome Engineering intertwines tech and design expertise to take product development to new levels of success. See how it works @SOFTVISION_USA #DigitalInnovation https://t.co/DYfalOzDWm https://t.co/1daxt10Uw4,en,Cognizant
Irrelevant,Sat Sep 21 23:05:23 +0000 2019,Everything you wanted to know about the #FutureOfWork but were afraid to ask. https://t.co/CRNPKVm5Ta https://t.co/6VQBdAKgnW,en,Cognizant
"AI/ML, DT",Sat Sep 21 18:31:04 +0000 2019,Watch our video now to see how #AI improves business decision-making: https://t.co/EnfQCdr9pM https://t.co/0hV1FX7l1C,en,Cognizant
Irrelevant,Sat Sep 21 13:20:24 +0000 2019,"Tap into the broadest talent pool you can to prioritize #inclusion in #digital. #GreatPlace2Work

https://t.co/yK3OSNGU2g https://t.co/bKM40IEVLr",en,Cognizant
AI/ML,Sat Sep 21 07:10:11 +0000 2019,Are you surprised that only 15% of companies have successfully implemented an #AI project? Download our report #LeadingInDigital https://t.co/kVNrdv0SxI https://t.co/IpgYR47gF2,en,Cognizant
AI/ML,Sat Sep 21 06:35:26 +0000 2019,Here are the three key steps of succeeding with #AI. #LeadinginDigital https://t.co/Pb1YAjEqwe https://t.co/pehFZ6ZVkj,en,Cognizant
DT,Sat Sep 21 00:00:24 +0000 2019,#IoT spending estimates have been revised: $1.​6T by 2025 — success requires pooling and sharing real-time data in a dynamic atmosphere. #blockchain Learn more. https://t.co/w4xDHRprt9 https://t.co/nqCCQrK221,en,Cognizant
"AI/ML, DT",Fri Sep 20 23:00:22 +0000 2019,It’s time to move from advanced model building to creativity using Evolutionary #AI. Check out our video to learn more. https://t.co/CrTWQj9c3q https://t.co/3ywptzTFXh,en,Cognizant
DT,Fri Sep 20 21:05:07 +0000 2019,#Banking and financial services organizations can't compete without a blueprint for building modern digital capabilities. Learn the rules. #DigitalInnovation @SOFTVISION_USA _USA https://t.co/WRxku1BDnu https://t.co/aM0BvH8GY3,en,Cognizant
Irrelevant,Fri Sep 20 20:05:53 +0000 2019,"Your customers demand data-driven, personalized experiences. Deliver those—and increase sales, expand your markets and grow your customer base with our #customerserviceoffering. https://t.co/c2KXZBbPYa https://t.co/T7vSYyQjRO",en,Cognizant
AI/ML,Fri Sep 20 19:10:08 +0000 2019,"The strategic choices made by banks, combined with the quality of leadership, will determine the outcome of their #AI journeys. #banking #finserv https://t.co/iHajXaUtE7 https://t.co/dyYZ8r8zUb",en,Cognizant
DT,Fri Sep 20 18:00:13 +0000 2019,"Gain new #banking customers, eliminate old code and cut your data center costs with #DigitalEngineering that will take your growth to the #cloud and beyond. @SOFTVISION_USA https://t.co/r0ItQsjeS8 https://t.co/0LfDN5f5uw",en,Cognizant
DT,Fri Sep 20 16:10:54 +0000 2019,How Can #IoT Transform Your Operations [VIDEO] https://t.co/VWEX53Aak5 https://t.co/lxmkCaFYaF,en,Cognizant
Irrelevant,Fri Sep 20 15:00:26 +0000 2019,It’s game time — are you ready for the opportunities and challenges of digitization? See how 21 companies are getting it right. #cloud https://t.co/evZQbXXsPE https://t.co/NaduPXeANB,en,Cognizant
DT,Fri Sep 20 14:05:22 +0000 2019,Intelligent process #automation helps a health plan achieve the speed and scale it needs to support member growth. #healthcare https://t.co/WIdLFBSs6o https://t.co/gTBnPewLSo,en,Cognizant
Irrelevant,Fri Sep 20 13:10:18 +0000 2019,"Simplifying #healthcare means streamlining, innovating, unifying – we’ll help you make a commitment to simplify the human experience and improve people’s lives, says @JalilJeff #softwareengineering  https://t.co/Cme4pd2blE https://t.co/1grvIL7Wic",en,Cognizant
DT,Fri Sep 20 12:02:08 +0000 2019,We're not only helping you move to #cloud but also to be transformed by it and get the most out of the cloud #infrastructure. https://t.co/JTCsAG1Wiw https://t.co/eturI83QUi,en,Cognizant
DT,Fri Sep 20 02:05:24 +0000 2019,Deliver great service more efficiently with digital replicas of industrial systems that allow your employees to learn new processes and skills and troubleshoot without the travel cost. See how. https://t.co/JeeKQVWR8t #IoT https://t.co/OlfD4QlAYu,en,Cognizant
DT,Thu Sep 19 23:00:11 +0000 2019,"By turning up the heat under its food #manufacturing operations with our #digital platform, our client improved product placement displays and boosted sales. Check out our recipe here. https://t.co/hjaTCQpzNW https://t.co/PHUjqhucUr",en,Cognizant
"AI/ML, DT",Thu Sep 19 19:05:23 +0000 2019,We're taking a new approach to covering large-scale disasters. Watch how we're using #AI and processing—closing claims 50% faster.  #Insurance https://t.co/eba9WJnyjH https://t.co/lbwPEIuInY,en,Cognizant
Irrelevant,Thu Sep 19 18:00:10 +0000 2019,"Did you know #automation programs have outstanding potential, but what’s standing in your way? Download our guide to find out https://t.co/z5DeezZ9Ia",en,Cognizant
"AI/ML, DT",Thu Sep 19 16:02:02 +0000 2019,Evolutionary #AI augments and improves decision making in a very principled data-driven manner. Watch our video now. https://t.co/LnsWrB0lia https://t.co/he6MA89UKO,en,Cognizant
Irrelevant,Thu Sep 19 15:10:18 +0000 2019,"To deal with the curveballs of modern work, reach out to your diverse network people for answers. #FutureOfWork #inclusion https://t.co/hla41E9inH https://t.co/7YJQ63zyHF",en,Cognizant
DT,Thu Sep 19 14:00:11 +0000 2019,Intelligent process #automation helps a health plan achieve the speed and scale it needs to support member growth. #healthcare https://t.co/rUGr3nuvaM https://t.co/mdJm3LvyTd,en,Cognizant
Irrelevant,Thu Sep 19 13:43:28 +0000 2019,Ramkumar Ramamoorthy discusses new role as Chairman &amp; Managing Director of Cognizant India. https://t.co/ekUiTGNe37,en,Cognizant
Irrelevant,Thu Sep 19 12:00:24 +0000 2019,Here's why hyperconvergence isn't just about #tech. https://t.co/0IPiaGhM8a #InfrastructureServices https://t.co/rLmU0S3kdt,en,Cognizant
Irrelevant,Thu Sep 19 11:15:07 +0000 2019,"Setting a brisk yet sustainable pace is just as important for transformation as it is for a marathon, says our CEO Brian Humphries. #BeCognizant https://t.co/2Z3J2oNX4h",en,Cognizant
Irrelevant,Thu Sep 19 06:10:23 +0000 2019,"Building a brand that people love requires more than a good product, service or price — It’s about creating relationships built on needs, not just wants. #CX #LeadingInDigitall https://t.co/x9tm2Fv3LT https://t.co/tfbwkwNNRQ",en,Cognizant
DT,Wed Sep 18 23:00:12 +0000 2019,A food #manufacturing client creates appetizing product placements using the data and design tools our #digital platform delivers to mobile tablets. Get our ingredients. https://t.co/dktoAq9Xn7 https://t.co/Dbfg1SYnIO,en,Cognizant
DT,Wed Sep 18 21:00:07 +0000 2019,There’s a bright future for #retailers that blend the physical and digital worlds and tap into emerging ecosystems. #digitaltransformation https://t.co/OFUQs73Wf0 https://t.co/nWNhmjEHgb,en,Cognizant
DT,Wed Sep 18 20:01:06 +0000 2019,Basing new products and services on #IoT means never missing any of the trillions of messages from billions of connected devices. Our edge computing and processing ensure our clients never lose touch. https://t.co/hWjE6VEucq https://t.co/Ri4ioFETRD,en,Cognizant
DT,Wed Sep 18 18:00:24 +0000 2019,Design and deliver tomorrow’s market-shifting digital experiences today with Cognizant Softvision #DigitalInnovation #OutcomeEngineering https://t.co/xHlivjzhdw @SOFTVISION_USA https://t.co/W1LWDF2Gjs,en,Cognizant
Irrelevant,Wed Sep 18 17:07:19 +0000 2019,"On your product development team, which function is the most important player for setting product vision? #softwareegineering",en,Cognizant
"AI/ML, DT",Wed Sep 18 15:56:05 +0000 2019,"We bring evolutionary #AI to the world to disrupt how business is done in a positive, impactful way. Watch our video now. https://t.co/GoyRarcceJ https://t.co/REQbjDiEky",en,Cognizant
Irrelevant,Wed Sep 18 14:10:12 +0000 2019,We helped our client avoid #customerservice mistake No. 1—impersonal offers—with smart #analytics that customize experiences by segment and order history. Let us show you how to make sales fizz over. #PaaS https://t.co/kHd2i3zDAZ https://t.co/aQrTNs6Y3x,en,Cognizant
"AI/ML, DT",Wed Sep 18 13:00:09 +0000 2019,"Spark new ideas and fresh #banking business models with our #AI experts. 
https://t.co/lpuRPmreuU https://t.co/g0z5xOD7Ux",en,Cognizant
Irrelevant,Wed Sep 18 12:00:23 +0000 2019,Take a look at the role of enterprise in the future of learning. #FutureofWork https://t.co/gq5xEEbSmv https://t.co/Mvgxkf0cJB,en,Cognizant
Irrelevant,Wed Sep 18 11:00:06 +0000 2019,Joining forces with Oregon Food Bank to pack food for those in need. #BeCognizant https://t.co/VXgtTBEBfJ,en,Cognizant
DT,Wed Sep 18 06:41:45 +0000 2019,"To create #CX that delivers competitive advantage, orgs need the right platform that enables rapid response to customer preferences and tech and market shifts. #LeadingInDigital #HybridCloud https://t.co/IxveKVauDF https://t.co/YVuoOn1JlE",en,Cognizant
DT,Wed Sep 18 00:06:03 +0000 2019,Migrate to cloud on a proven path to unleash innovation and new revenues once you’re there. Learn about our agile #cloud migration factory. https://t.co/YLvPNtT26M https://t.co/w1Lp9E2PlC,en,Cognizant
DT,Tue Sep 17 23:00:19 +0000 2019,"We’ve mastered app modernization and have the best routes to your #cloud migration destination, says @forrester. Let us map your digital transformation journey. #agile https://t.co/r0NNAXE3Qs https://t.co/n3Uz7ZbEGP",en,Cognizant
Irrelevant,Tue Sep 17 22:08:35 +0000 2019,We’re excited that the Cognizant U.S. Foundation is funding a #tech training program with @NCWIT to expand access to opportunities for women and girls in Alabama! #STEM https://t.co/0iVAFg8ScF https://t.co/26IWQVPyEN,en,Cognizant
DT,Tue Sep 17 21:05:08 +0000 2019,"To make the #IoT deliver the benefits you expect from it, here are 5 essentials your implementation must have. https://t.co/DylQMNwqKo https://t.co/i52UPtsnoL",en,Cognizant
Irrelevant,Tue Sep 17 20:47:42 +0000 2019,"RT @NCWIT: With support from the @Cognizant Foundation, NCWIT will work with regional partners to expand access to technical training oppor…",en,Cognizant
"AI/ML, DT",Tue Sep 17 20:35:26 +0000 2019,"Fast-changing variables, from store layouts to traffic jams, can affect your #retail sales. Watch how Evolutionary #AI models options and predicts possible outcomes so you can make the best proactive response. https://t.co/bNKp06WG9m https://t.co/Raj4jCAjgX",en,Cognizant
AI/ML,Tue Sep 17 19:00:26 +0000 2019,"Skip the Ph.D and long lead times—Evolutionary #AI automatically designs, constructs and tests models that help you solve tough challenges. Our video explains how. https://t.co/Aei3OLlCit https://t.co/UHwu99dV0m",en,Cognizant
